 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
      3382 | Customer#000003382 | 0.000000      | 1806.410034 | MOZAMBIQUE     | nKxBTzJpBdDZaJvaT25m6PCR6ruvh            | 26-395-451-7941 | ronic, quiet packages are theodolites. furiously even requests nag furiously eve
      3385 | Customer#000003385 | 0.000000      | 2011.949951 | BRAZIL         | 0QLkO0UIyhHfi1PfjluYZ2JGDEPa9Mxs5Uu      | 12-588-342-7846 | ys sleep. even platelets haggle. carefully ironic dugouts sleep slyly above the pending, expr
      3388 | Customer#000003388 | 0.000000      | 1164.229980 | ROMANIA        | ASluZriR0i7iuLsZz wYoBvxPNdkM77iIOC      | 29-286-437-7958 | s are evenly after the bold, express foxes. even platelets boost slyly-- ruthless, regular foxes 
      3391 | Customer#000003391 | 0.000000      | 7742.350098 | CANADA         | 9sW7tEPnadpfYQuVBhAGuv,N9Nct,IeR         | 13-592-494-2668 | efully even deposits print thin
      3394 | Customer#000003394 | 0.000000      | 2236.260010 | ROMANIA        | l9zkrzuApMorT0R9Csyx0JE7t9SGs4           | 29-683-563-6109 | s cajole blithely asymptotes. furiously even sauternes doze blith
      3400 | Customer#000003400 | 0.000000      | 3423.219971 | MOZAMBIQUE     | wfid9NDwM,1yQ                            | 26-648-831-6518 | efully fluffily final platelets. fluffily unusual requests
      3409 | Customer#000003409 | 0.000000      | 7741.839844 | CANADA         | lWaDXU0ydpSAkvL                          | 13-254-430-9040 | al excuses. express somas sleep carefully about the furiously final packages. quiet packages dete
      3413 | Customer#000003413 | 0.000000      | -636.000000 | ALGERIA        | gANg73lgjaGo5A66be                       | 10-317-457-6445 | bout the carefully regular deposits. blithely special pains thrash about the furiously regular 
      3416 | Customer#000003416 | 0.000000      | 3933.270020 | FRANCE         | 8QgmgPyGt6Ff1ms9iOwqAH                   | 16-870-411-1459 | etect furiously regular, ironic foxes. fluffily ironic requests nag quickly along the furiously spec
      3424 | Customer#000003424 | 0.000000      | 2928.699951 | ETHIOPIA       | AXGoD7DLXFNnN5V3X0K5j0nvY                | 15-675-414-5177 | s enticingly unusual ideas-- carefully special packages are fluffily b
      3428 | Customer#000003428 | 0.000000      | -519.570007 | ALGERIA        | kDFgv2p,FhTU2ILtZEl                      | 10-954-978-3131 |  deposits. dependencies haggle carefully after the carefully even instructions. asymptotes haggle. furiously regu
      3433 | Customer#000003433 | 0.000000      | 9847.150391 | UNITED STATES  | W,,YjD4FMZ uyvyq37n8IJ                   | 34-743-174-4441 | ound the slyly unusual deposits. fluffily even dependencies haggle slyly. furiously unusual p
      3442 | Customer#000003442 | 0.000000      | 8164.560059 | ARGENTINA      | 67P9KOiLjV70mKpusOVvu8TrbtiRM5W2 CA      | 11-431-610-5104 |  dinos poach blithely across the slyly final packages. slyly regular pinto beans
      3449 | Customer#000003449 | 0.000000      | 6124.240234 | VIETNAM        | S8eDzkESonTK0Y3XvqfblpSSX5gqPN1ROpxzZF   | 31-681-625-9678 | fluffily ironic packages are slyly express packages. express instructions sleep slyly final ideas. i
      3451 | Customer#000003451 | 0.000000      | 1720.729980 | ETHIOPIA       | UbM2A8GB2VFQ                             | 15-160-369-7292 | ndencies nag ruthlessly alongside of the slyly final warhorses. ironic, unusual packages 
      3461 | Customer#000003461 | 0.000000      | -143.070007 | UNITED KINGDOM | qexIaxwcLSdEJ hoN2l4d2UeNH7Mz eTmTH1     | 33-122-132-4456 | o the foxes. final asymptotes according to the carefully regular requests main
      3475 | Customer#000003475 | 0.000000      | 1689.880005 | UNITED STATES  | FTQ0SabM6ZeGDrzDGFmJTIzy23fyh1RopQzQf8   | 34-514-262-2718 |  final theodolites nag daringly.
      3478 | Customer#000003478 | 0.000000      | 910.640015  | RUSSIA         | ,6vmPcKw3YiN7aACqy25wWQrtB9rKV4          | 32-846-449-2133 | ular, unusual packages nag at th
      3487 | Customer#000003487 | 0.000000      | 383.040009  | CHINA          | sw hhdU0atsYHLLP UJ5RoJhvN9YH            | 28-597-569-9789 | ly bold courts are. carefully unusual requests should cajole along the even, ironic 
      3490 | Customer#000003490 | 0.000000      | 2393.870117 | JORDAN         | k3zYfljS,GM6Pjg2cro3 xLb3TPUO4pxD        | 23-168-481-5875 | bt furiously blithely express packages. fluffily even deposits engage quickly against the furiously final
      3502 | Customer#000003502 | 0.000000      | 2305.929932 | JAPAN          | BWWqkLutLIQEQ                            | 22-942-147-9972 | nal, regular requests detect slyly
      3506 | Customer#000003506 | 0.000000      | 4088.649902 | VIETNAM        | nc97 wK9,f0qnnhlmG3f                     | 31-490-106-2401 | inal requests. sheaves haggle alongside of the carefully dogged accounts.
      3509 | Customer#000003509 | 0.000000      | 6784.419922 | ROMANIA        | kQWjz2pF58xEh,6a GOi5uw                  | 29-145-338-2684 | st the slyly bold deposits use
      3511 | Customer#000003511 | 0.000000      | 2271.010010 | IRAQ           | OMOlQeNpgN2rgzMAcFIxrac txJ1RaL          | 21-977-125-5556 |  accounts cajole slyly even packages. final 
      3512 | Customer#000003512 | 0.000000      | 7849.520020 | UNITED KINGDOM |  IkRQPL6UcRZVuDnzajgabaToRuRS3           | 33-814-322-3831 | ructions snooze quickly carefully special ideas. carefully silent packages cajole silent asymptotes. slyly i
      3517 | Customer#000003517 | 0.000000      | 5933.790039 | ETHIOPIA       | 2Cu4ZhVr2aFnwK55vytZBjdb,                | 15-670-698-1730 |  silent warthogs boost furiously furiously express excuses. final tithes sleep quickly blithely unusual platelets. 
      3520 | Customer#000003520 | 0.000000      | 2711.729980 | ETHIOPIA       | bn0pLHE4JRubt7YoIJ,Lznb3Lk4iuiv          | 15-833-794-6970 | its along the pending, regular requests play carefully slyly pending instructions. thinly pending 
      3524 | Customer#000003524 | 0.000000      | 7735.589844 | JAPAN          | Rq30S95X1KGrE8B94xTD4D5Oh                | 22-720-649-6773 |  cajole carefully requests. regular foxes sleep blithely. never final ideas boost
      3526 | Customer#000003526 | 0.000000      | 1372.790039 | MOROCCO        | CI,vfZQukrfuGKvGKd1yp                    | 25-367-551-7137 |  final, bold accounts cajole slyly pending deposits. enticingly final instructions cajole. slyly ironic 
      3530 | Customer#000003530 | 0.000000      | 1898.410034 | FRANCE         | oEz7wWo3yw6F2D                           | 16-719-369-7064 |  carefully final deposits thrash fur
      3536 | Customer#000003536 | 0.000000      | 8421.370117 | JORDAN         | 9EdjiKsIzOPtiPB2                         | 23-925-403-7151 | ic deposits might affix fluffily furiously regular theodolites. slyly ironic accounts are slowly at the ironic,
      3539 | Customer#000003539 | 0.000000      | 4344.290039 | UNITED STATES  | pMM5UMavhshY0gPYvmGp Yvx7M1sgJu6jL       | 34-455-995-3027 | o the slyly regular requests. quic
      3548 | Customer#000003548 | 0.000000      | -411.149994 | KENYA          | 23SrlBCUk7USaC1LppolxMQRUd1szLft,iFDxlm  | 24-342-147-1928 | ly regular deposits dazzle furiously across the quickly final accounts. slyly unusual frets shall have to
      3550 | Customer#000003550 | 0.000000      | 9902.620117 | MOROCCO        | tLrbReTeBP9ddd uYP68CuTYTm5JV26nWraMV    | 25-972-431-6918 | riously express foxes x-ray carefully always silent deposits. even deposits across the depths cajole bold foxes. bo
      3563 | Customer#000003563 | 0.000000      | -183.619995 | MOZAMBIQUE     | ITPPa21jHRQ                              | 26-292-602-2573 | equests haggle carefully. final deposits cajole across the blithely pending instructions. slyly express asym
      3571 | Customer#000003571 | 0.000000      | 3030.770020 | PERU           | sN6RKWQBLElGpDrcd                        | 27-557-274-6160 |  express requests. blithely bold accounts about the packages unwind regular, regular requests. furiously u
      3574 | Customer#000003574 | 0.000000      | 7619.089844 | KENYA          | cQVKki6y2P95t8                           | 24-260-591-4380 | requests. quickly special theodolites are blithely al
      3586 | Customer#000003586 | 0.000000      | 8483.429688 | ARGENTINA      | 4d70mZWOzSu59stp2Vl9O,5XnUnOaB           | 11-154-774-7426 | g the carefully express requests play enticingly above the quickly ironic requests. unusual theodolites sleep agai
      3589 | Customer#000003589 | 0.000000      | 6325.879883 | CANADA         | qOuR13J9jan ntGABaoI3lm8AqcJvOUy         | 13-983-342-8409 | iously blithely final asymptotes. slyly special packa
      3593 | Customer#000003593 | 0.000000      | 1677.560059 | PERU           | hoiqm33xghEAzm8xX                        | 27-784-830-5667 |  blithely unusual instructions sleep slyly furiously final pinto beans. carefully silent deposits cajole. regu
      3602 | Customer#000003602 | 0.000000      | 5604.399902 | GERMANY        | Pgkjq3S7J6k,6                            | 17-654-584-5639 | o beans. regular asymptotes cajole furiously about the regular, pending notornis. even warhorses sublate 
      3607 | Customer#000003607 | 0.000000      | 5435.529785 | VIETNAM        | nIXR9E0D0Yz5ZaKP7yREYSJVKTfAGDjbG2dKZv   | 31-803-824-7447 | nts nag quickly across the slyly special braids. furiously regular accounts according to the asymptotes believ
      3610 | Customer#000003610 | 0.000000      | 9331.549805 | EGYPT          | GNBqc5d11v5lez45q,7Zdjps p21TsbGpoV      | 14-800-214-6726 | l theodolites against the pending, unusual theodolites
      3613 | Customer#000003613 | 0.000000      | 5170.910156 | IRAQ           | ZaRc,RqTA69Af36j uLYHMbG5Suxx            | 21-750-463-3021 | ackages. unusual frets cajole furiously.
      3616 | Customer#000003616 | 0.000000      | 3923.830078 | PERU           | T57vKgjn,iqNZ,YL5C1I2mk02K xuxJLN2n1Hmw  | 27-413-864-7418 | ts hang. fluffily unusual requests impress blithely furious hockey pla
      3625 | Customer#000003625 | 0.000000      | 7707.589844 | PERU           | y3ptAivIu9PXIWvVUWvW                     | 27-927-309-3973 | arefully even packages are quickly alongside of the carefully even platelets. regul
      3629 | Customer#000003629 | 0.000000      | 7371.569824 | MOZAMBIQUE     | Lr4zTZajx1CvzMfykZvuH ZBukqjVd           | 26-918-661-3633 | ending excuses are. packages ar
      3634 | Customer#000003634 | 0.000000      | 432.220001  | RUSSIA         | R5CEqirJoAotY70A6GsFmNbWfu9ek,U          | 32-749-520-9836 | oost thinly dolphins. furiously ironic dependencies wake carefully quietly regular packages. asympto
      3652 | Customer#000003652 | 0.000000      | 3317.840088 | UNITED STATES  | EyrlIpjzOmJQSWWIVW4D3bNiDUcLQsC4         | 34-941-596-4653 | d instructions. furiously final deposits sleep carefully 
      3655 | Customer#000003655 | 0.000000      | 3722.870117 | CHINA          | rv2lVQv91GYD2AVLseol                     | 28-150-154-7754 | cies above the furiously final packages use across the pending, bold grouches. express frays above the flu
      3658 | Customer#000003658 | 0.000000      | 8317.730469 | CANADA         | 0WSgtsNzdVU7gMZV361TZzGuCvXM1Fx          | 13-458-824-1079 | ual packages. requests haggle furiously. ironic, ironic requests cajole slyly requests. silent 
      3661 | Customer#000003661 | 0.000000      | 8121.419922 | VIETNAM        | MP2LZjIJQV0eUXO,                         | 31-141-761-5795 | ronic requests. blithely regular instructions p
      3664 | Customer#000003664 | 0.000000      | 2916.909912 | INDONESIA      | wG2HNU1GObFPWDJ,t0R,M                    | 19-751-985-6650 | ding foxes sleep ironic deposits. furiously special theodolites sublate slyl
      3670 | Customer#000003670 | 0.000000      | 71.040001   | MOROCCO        | 1w4 UqpOpKOok8xLUVxfP8iOk4S              | 25-896-597-5331 |  dependencies ought to are. slyly bold excuses haggle thinly. sly excuses sleep! even pains should have to h
      3671 | Customer#000003671 | 0.000000      | 3964.979980 | VIETNAM        | HPGzTz,o9z95n2S                          | 31-527-348-5556 | fily final packages. quickly final deposits 
      3685 | Customer#000003685 | 0.000000      | 9030.919922 | BRAZIL         | ,5ertus4intOcda1jotg                     | 12-584-549-4017 | refully ironic requests. furiously final pi
      3697 | Customer#000003697 | 0.000000      | 8238.219727 | INDIA          | Q1zDmsLO6NhEN1qauKqciFmD2MrQmOD3         | 18-116-797-9065 | nding packages cajole stealthily across the carefully express accounts. q
      3698 | Customer#000003698 | 0.000000      | 762.630005  | GERMANY        | gGoj DV2QulqLgXQQfpkRn,eNn6c             | 17-861-433-9973 | osits. slyly pending theodolites are brave accounts. packa
      3700 | Customer#000003700 | 0.000000      | -553.580017 | UNITED STATES  | t75sY88B3pGpsh,JEpUYrCo,HaUlpUg          | 34-864-171-4581 | cording to the regularly regular excuses use quickly ironic d
      3718 | Customer#000003718 | 0.000000      | 9270.160156 | ALGERIA        | YCo r8RwZK1eAz9CQ,2                      | 10-646-434-7314 | al foxes nag fluffily above the blithely quick request
      3719 | Customer#000003719 | 0.000000      | 8586.839844 | ROMANIA        |  DDm W9M8Pk9y FfSV2wi,WKuLbBNZNC         | 29-364-745-2485 | c foxes haggle slyly slyly regular deposits. furiously pending r
      3722 | Customer#000003722 | 0.000000      | 8299.240234 | SAUDI ARABIA   | rZzJy6AqEMeI23OFpJWz1Gimpk4t1IhUm        | 30-586-412-7071 |  furiously even packages. packa
      3724 | Customer#000003724 | 0.000000      | 1340.140015 | UNITED KINGDOM | fecoP0FGMX6s                             | 33-657-307-8222 |  ironic foxes. sometimes special pearls wake quickly regular accounts. silent, even packages haggle quickly accor
      3734 | Customer#000003734 | 0.000000      | 5185.629883 | EGYPT          | rEAaeebv Zj3URvELf087HHFT                | 14-718-960-1302 |  affix requests. carefully special foxes cajole even, even accounts: ex
      3736 | Customer#000003736 | 0.000000      | 4504.180176 | UNITED KINGDOM | okJXy2KCCTNzIO                           | 33-416-463-6436 | ing accounts wake. unusual packages engage carefully against the furiously final ideas. express, close dolphins c
      3745 | Customer#000003745 | 0.000000      | 6388.419922 | BRAZIL         | l9zxjgbzkfUNt                            | 12-983-148-5921 | ses are quickly. carefully special instructions according to the carefully expre
      3748 | Customer#000003748 | 0.000000      | 2727.169922 | RUSSIA         | SmLTwp20zo0vLufaipempFIhu36mJYbUdHl      | 32-418-587-6548 |  pinto beans sublate above the final
      3752 | Customer#000003752 | 0.000000      | -383.290009 | ROMANIA        | 0iMSg1qFJAr3j21,yzp2Jc                   | 29-208-417-9125 | nt foxes. unusual, ironic theodolites wake unusual packages. excuses within the 
      3763 | Customer#000003763 | 0.000000      | 4028.530029 | ALGERIA        | E7Ozqbjq5K0bwYQqoDbF6CwpkVW              | 10-168-733-4510 |  the quickly pending theodolites wake about the pending ideas. final, express frays use blithely pending
      3764 | Customer#000003764 | 0.000000      | 564.830017  | FRANCE         | aFZnaNRH7vJYykvHPVEcvAwmk3jg             | 16-680-282-4336 | egular requests doubt along the unusual,
      3772 | Customer#000003772 | 0.000000      | 7463.879883 | ETHIOPIA       | ylVDYAbFK2Tz4JMQEDKUug0tcyczJkYrJsc73G   | 15-196-218-4924 | s. furiously slow deposits are 
      3775 | Customer#000003775 | 0.000000      | 3736.729980 | IRAQ           | MO23JKwAmxukPkNWNDS                      | 21-790-916-8002 | yly. accounts are. furiously regular instruct
      3793 | Customer#000003793 | 0.000000      | 2190.129883 | MOZAMBIQUE     | xb45YPYEcYYsCw6Wtwov                     | 26-527-277-3223 | egrate carefully against the req
      3796 | Customer#000003796 | 0.000000      | 7874.970215 | FRANCE         | g1dap512x6PeAocOfjpbaJndxW4pgZpurE24R    | 16-194-924-5805 | egular requests-- requests sleep furiously above the fluffily final instructions. r
      3797 | Customer#000003797 | 0.000000      | 616.590027  | BRAZIL         | aoIulSixuOQfvUjQcPXt9EhLdqj9E0Se5aQiS0 F | 12-411-371-8718 | s. pinto beans sleep. slyly final requests about the pac
      3820 | Customer#000003820 | 0.000000      | 5173.560059 | ETHIOPIA       | nP1Oa jpyujevzqtfwst                     | 15-713-560-4710 | c requests play blithely regular deposits. deposits are at the fluffily even somas. fluff
      3821 | Customer#000003821 | 0.000000      | 6046.850098 | FRANCE         | 9S Zjb2b2mC0BvkxDDRP                     | 16-954-814-5799 | ly furiously pending escapades. hockey players cajole blithely even instructions. blithely fin
      3823 | Customer#000003823 | 0.000000      | 9482.230469 | IRAN           | 277UN205VO7M8SoZ                         | 20-593-688-5456 | ideas detect blithely fluffily final packages. even, regular pinto beans sleep blithely across the bold deposi
      3838 | Customer#000003838 | 0.000000      | 4428.040039 | CHINA          | dI0GKsfu685c KrGFu8DXdlIafqYu69z         | 28-152-530-7258 | xes are fluffily after the regular theodolites. enticingly ironic deposits 
      3839 | Customer#000003839 | 0.000000      | 5042.370117 | MOZAMBIQUE     | lEq6td2q,,CwRd uAFAMr8j                  | 26-752-971-7894 |  slyly even ideas after the regular asymptotes wake slowly foxes. furiously regular pinto beans cajole bli
      3845 | Customer#000003845 | 0.000000      | -796.229980 | GERMANY        | 3D9qAZMLlRZXhYc4lwQLl                    | 17-384-211-1413 | fully even pinto beans use after the busy, bold accounts. blithely even requests sleep. slyly bold de
      3853 | Customer#000003853 | 0.000000      | 3783.469971 | BRAZIL         | 7Nqw4VepptnqoMSRUK19QvWaFeCwesR          | 12-711-810-1735 | arefully unusual accounts according to the regular dependencies cajole quickly fluffily express gifts. care
      3856 | Customer#000003856 | 0.000000      | 5798.149902 | SAUDI ARABIA   | TGGF,9WcRxDVYWwFu                        | 30-586-519-5176 |  furiously furiously regular packages: regular accounts do sleep furiously final requests. f
      3860 | Customer#000003860 | 0.000000      | 3261.229980 | MOZAMBIQUE     | f7MeFc4w3csYCpGPpRcmEdMy8VkMEy9f         | 26-354-396-4023 | kages. excuses cajole about the 
      3865 | Customer#000003865 | 0.000000      | 8668.080078 | INDONESIA      | bVjIVSjh7h2INicRVb1rKG6xksF              | 19-836-789-5707 |  forges haggle furiously. slyly express accou
      3866 | Customer#000003866 | 0.000000      | 9552.099609 | ALGERIA        | 7JUgL,fWABhQxFMYAFqnWyjCr                | 10-898-823-6925 | quickly sly asymptotes. slyly spe
      3868 | Customer#000003868 | 0.000000      | 1068.910034 | JAPAN          | iwUKSL2aB32cknpFew                       | 22-284-631-7468 | . regular grouches among the pen
      3874 | Customer#000003874 | 0.000000      | 3488.070068 | KENYA          | kPMcD4XtJOYx5TK6UmPM UFCHcQMNAgE3XU1     | 24-249-455-8180 | c deposits use slyly. final, brave foxes throughout the pending, ironic packages nag a
      3875 | Customer#000003875 | 0.000000      | 3051.830078 | FRANCE         | z1I3ZmaM ZvkjFE4GCSzKIsjzujGp            | 16-193-292-6263 | al excuses cajole quickly above the unusual, ironic packages. pinto beans haggle carefully. accounts sleep f
      3884 | Customer#000003884 | 0.000000      | 7920.490234 | ETHIOPIA       | lIVPT6nlAg54wcXXM                        | 15-744-277-2557 |  blithely unusual waters cajole blithely about the furiously bold dolphins. even, ironic requests lose alongs
      3889 | Customer#000003889 | 0.000000      | 529.599976  | MOROCCO        | wYotB7FY5LlLV2JZQDj07FNaAetfYPTL1B       | 25-178-860-8721 | uests nag finally. final, pending ins
      3899 | Customer#000003899 | 0.000000      | 1486.239990 | PERU           | XdPl2M5P3KPwj ibna0Xx1                   | 27-898-327-9832 | s packages shall have to sleep carefully furiously regular deposits. fluffily final platelets sleep ab
      3901 | Customer#000003901 | 0.000000      | 5052.350098 | ALGERIA        | EcA1YApofFVm gIVNVWpYbbd6C9JPIbT         | 10-534-955-6911 | iously special packages wake quickly according to the fluffily regular ideas. blithely regular depo
      3907 | Customer#000003907 | 0.000000      | 3565.250000 | JAPAN          | oKOQB1ktBXm8MrnTN23Y5aZiFe               | 22-493-251-1085 | slyly silent instructions sleep slyly alongs
      3908 | Customer#000003908 | 0.000000      | 2192.570068 | GERMANY        | f4ygW7N3yNELrfeVT03SGMtuTN3vt8ea         | 17-676-782-7770 | ular accounts detect regular hockey players. furiously even deposits about the furiously express i
      3910 | Customer#000003910 | 0.000000      | -183.860001 | JAPAN          | ,wo14m5Xc7UvtRm1quXSN                    | 22-790-171-6270 | s wake final, regular deposits. pending, pending ideas nag final, special packages. tithe
      3911 | Customer#000003911 | 0.000000      | 9712.070312 | ETHIOPIA       | zQfxBL2P5A3kYAp2hq8,syJEU3qlXXh0Ep80     | 15-659-498-3817 | y silent dolphins are after the express, special accounts. furiously pe
      3913 | Customer#000003913 | 0.000000      | 5572.000000 | SAUDI ARABIA   | FWEW,afK0bpuOPJIgKU                      | 30-696-323-1702 | nic foxes cajole furiously. silent foxes boost carefully carefully e
      3914 | Customer#000003914 | 0.000000      | 3547.250000 | BRAZIL         | ttiejPeOhdDhQ Y                          | 12-575-753-3202 | s are. stealthily regular courts are slyly unusual, regular pinto beans. platelets wake pend
      3922 | Customer#000003922 | 0.000000      | 320.700012  | JAPAN          | IpTQEG7zJ4jLK8s04OPXwlvdd0r3wh           | 22-791-241-8984 | re. regular, regular dependencies maint
      3928 | Customer#000003928 | 0.000000      | 3909.189941 | ROMANIA        | 9mJ5YecRdFz00iqEmc0I12dHd                | 29-690-200-3237 | ess ideas use blithely final packages. regular asymp
      3937 | Customer#000003937 | 0.000000      | 3130.820068 | MOROCCO        | 8lVpIK11AKFTGLxgsD                       | 25-381-930-1691 | its sleep slyly. quickly regular asymptotes are slyly above the ironic platelets. fluffily careful requests 
      3940 | Customer#000003940 | 0.000000      | -217.139999 | RUSSIA         | 4gpjWwY6cymx,Sp                          | 32-969-463-4549 | urts nag above the slyly ironic accounts. final, final packag
      3949 | Customer#000003949 | 0.000000      | 4022.060059 | ROMANIA        | IX ct260WhplHltQdyIGoHqP27lUdjp5laBfO    | 29-959-332-5599 | sits sleep among the express, bold 
      3955 | Customer#000003955 | 0.000000      | 1829.339966 | IRAN           | rehuSF,vYIB95tM1UnObyaX                  | 20-163-836-3076 | ackages-- quickly silent pinto beans wake furiously quickly
      3958 | Customer#000003958 | 0.000000      | 1204.089966 | CHINA          | XIX5GGX2cCk                              | 28-860-446-4848 | ts integrate quickly ironic deposits. carefully unusual cour
      3973 | Customer#000003973 | 0.000000      | 7358.970215 | MOROCCO        | Cml3idVwsEmVh6, AL9auymR893PoU           | 25-607-894-7476 | odolites. regular excuses cajole slyly after the quickly express foxes; quickly final warhorses haggle furio
      3977 | Customer#000003977 | 0.000000      | 2393.350098 | IRAQ           | VxpMd0sjCCGerx250DQnFeGr3mW              | 21-515-805-1198 | ckly regular ideas boost quickly. regular deposits haggle. idly ironic ideas sleep. carefully unus
      3980 | Customer#000003980 | 0.000000      | 1007.830017 | IRAN           | SVeOskU1ji8iJm3uRnk4z2t32XN3,oyqPYni1wfG | 20-718-738-1191 | nal, unusual theodolites was carefully. slyly final requests are. dependencies are.
      3988 | Customer#000003988 | 0.000000      | 9537.139648 | EGYPT          | fzFKD858fYeNUifkjK4I4,QxSMu1DoN1OsRA     | 14-530-965-7350 | tes. special, express asymptotes sleep slyly carefully final theodolit
      4003 | Customer#000004003 | 0.000000      | 1344.239990 | KENYA          | jjVIJQWuEqobJV34dEP                      | 24-596-827-2539 | ges. quickly even deposits are carefully. fu
      4006 | Customer#000004006 | 0.000000      | 1618.949951 | FRANCE         | gfpILpjOZwj7Bicw 4nC                     | 16-178-199-9116 | sits. furiously stealthy pinto beans l
      4013 | Customer#000004013 | 0.000000      | 8306.750000 | JAPAN          | HOQtFmTlt2RnWsCzOMGtXAm j7               | 22-848-904-8866 | are silently even deposits. careful packages use furiously inside the always express requests. final req
      4016 | Customer#000004016 | 0.000000      | 9610.959961 | INDONESIA      | rCgt3XzsRTVix6yIXDhuf8soFOJQ2T           | 19-764-924-8742 | nts. patterns eat after the express, ironic packages. slyly special ideas above the slyly bo
      4021 | Customer#000004021 | 0.000000      | 9408.450195 | BRAZIL         | aY5c,98YK0rJwtMljXXXgBQ,Cd,ckIB8E        | 12-478-201-8432 | elets x-ray-- furiously unusual platelets above the silent, bold theodolites wake ironic deposits. bold
      4024 | Customer#000004024 | 0.000000      | -53.119999  | UNITED STATES  | ak4e5wl7fMeDufT                          | 34-143-185-8171 | sly pending foxes. unusual ideas wake furiously carefully express courts. slyly re
      4036 | Customer#000004036 | 0.000000      | 6017.640137 | BRAZIL         | mNYZJd9Ijpgy8P55tmI                      | 12-903-719-4820 | are carefully against the quickly unusual accoun
      4037 | Customer#000004037 | 0.000000      | 2500.750000 | UNITED KINGDOM | N6ULoGww fR                              | 33-811-173-7196 | s. regular requests detect carefully regul
      4039 | Customer#000004039 | 0.000000      | 3734.510010 | FRANCE         | vIRpSYiwJBltgzZyK3SslZOSZcSNMNUh         | 16-586-574-2861 | y. stealthy platelets sleep after the somas. final, idle requests are. ironic deposits integrate. slyly express ac
      4042 | Customer#000004042 | 0.000000      | -259.429993 | ALGERIA        | PVELOAkjgJ9s02WjQt1cYAl1l                | 10-402-806-3914 | ackages use. bold requests haggle around the silently ruthless pinto beans. regular ideas cajole furi
      4043 | Customer#000004043 | 0.000000      | 4758.149902 | UNITED STATES  | NqxCryNXTCY9SzsuElEd,tWOydcX5OtfD1       | 34-962-786-2330 |  the sly dependencies. ironic, unusual pinto beans affix slyly. blit
      4048 | Customer#000004048 | 0.000000      | 4149.180176 | KENYA          | B8bdKqdWBHMWV6yf0yu7cKEOy8UzlF9PG4       | 24-731-874-8555 | ly. quickly furious Tiresias cajole special deposits. care
      4051 | Customer#000004051 | 0.000000      | -510.200012 | IRAQ           | rySBVplL2QM11zBmOOyQFYI                  | 21-429-910-2506 | - quickly final requests are furiously regular foxes-- furiously express accounts use. car
      4054 | Customer#000004054 | 0.000000      | 2552.899902 | MOROCCO        | WSoyebZ1ND5bIzFMuQG6ZsuExxv8XiGRaqIMHo   | 25-459-538-9821 | fully even ideas use furiously!
      4058 | Customer#000004058 | 0.000000      | 324.149994  | IRAQ           | wXhIEM9B3Nh6eoegMbuVrlN                  | 21-464-707-5638 | c instructions integrate according
      4063 | Customer#000004063 | 0.000000      | 7171.970215 | CHINA          | WQksIAKpAE KsbtwfdEEE                    | 28-928-654-7379 | ickly ironic platelets haggle ironic depths. finally silent 
      4066 | Customer#000004066 | 0.000000      | 9480.030273 | UNITED STATES  | VrrtSQaYfhp4A8QECxZvjZKJsWzdTT3          | 34-562-668-1563 | eodolites. carefully silent platelets haggle carefully carefully ironic 
      4067 | Customer#000004067 | 0.000000      | 5011.770020 | UNITED KINGDOM | MqVU5o,6sG9aFKyu5cDhaF                   | 33-667-393-8397 | packages. unusual pinto beans
      4073 | Customer#000004073 | 0.000000      | 5922.250000 | ARGENTINA      | MVHdckHTey8WW                            | 11-541-687-1435 | packages? final accounts haggle blithely. deposits run s
      4075 | Customer#000004075 | 0.000000      | 8784.969727 | ETHIOPIA       | dKCtKIpqJbT9gn92xfjUv6GfH4bM,7zkeaW6     | 15-771-346-9199 | posits hinder furiously unusual packages. fluff
      4076 | Customer#000004076 | 0.000000      | 5086.250000 | MOZAMBIQUE     | 78FCnrjRCKSQAA9UexPJcPa3yTYddJl          | 26-351-130-7365 | inal requests boost along the slyly pending dep
      4079 | Customer#000004079 | 0.000000      | 2657.719971 | INDIA          | HcUC7R,JtYJT                             | 18-947-723-7871 | the quickly idle packages boost alon
      4084 | Customer#000004084 | 0.000000      | 3012.939941 | ARGENTINA      | eaJlU hWcSUN0yzlsOZTq0kSPIhPBEcfiF       | 11-218-947-4259 |  regular theodolites wake carefully regular deposits. carefully regular deposits according to the boldly 
      4087 | Customer#000004087 | 0.000000      | 3020.679932 | FRANCE         | qXagFWvVEX6Tk1zd                         | 16-785-147-6816 | ily final notornis are slyly about the special pains. spec
      4088 | Customer#000004088 | 0.000000      | 1480.119995 | INDONESIA      | nqywBrmQHFttgJzGLA 8                     | 19-363-553-5518 | . slyly regular requests boost furiously special pa
      4096 | Customer#000004096 | 0.000000      | 2858.850098 | GERMANY        | hy6hFNMfbMMvns0bSiupnnjGySsqFp           | 17-815-854-6481 | ld notornis wake furiously. unusual, pending packages wake 
      4106 | Customer#000004106 | 0.000000      | 6914.569824 | IRAN           | U56nS1FP0ihe44mlXX                       | 20-779-678-8421 | efully unusual asymptotes. bold, regular platelets nag even, slow deposits. bold, regular ac
